stimulus;nblettres;freqlemfilms2;ifreq;wtype;word;correct_answer_tablette;correct_answer;type
médiocre;8;3.36;1;0;médiocre;1;m;word
lamenter;8;3.37;1;0;lamenter;1;m;word
inaperçu;8;3.37;1;0;inaperçu;1;m;word
ébranler;8;3.37;1;0;ébranler;1;m;word
escalade;8;3.37;1;0;escalade;1;m;word
diarrhée;8;3.38;1;0;diarrhée;1;m;word
défouler;8;3.39;1;0;défouler;1;m;word
enfantin;8;3.39;1;0;enfantin;1;m;word
embellir;8;3.4;1;0;embellir;1;m;word
rebondir;8;3.42;1;0;rebondir;1;m;word
myrtille;8;3.43;1;0;myrtille;1;m;word
clémence;8;3.44;1;0;clémence;1;m;word
puanteur;8;3.44;1;0;puanteur;1;m;word
ratisser;8;3.45;1;0;ratisser;1;m;word
compatir;8;3.46;1;0;compatir;1;m;word
hystérie;8;3.48;1;0;hystérie;1;m;word
éternuer;8;3.48;1;0;éternuer;1;m;word
équation;8;3.5;1;0;équation;1;m;word
chausson;8;3.5;1;0;chausson;1;m;word
pingouin;8;3.51;1;0;pingouin;1;m;word
rétrécir;8;3.51;1;0;rétrécir;1;m;word
formuler;8;3.52;1;0;formuler;1;m;word
autruche;8;3.53;1;0;autruche;1;m;word
semestre;8;3.53;1;0;semestre;1;m;word
prospère;8;3.54;1;0;prospère;1;m;word
glissant;8;3.54;1;0;glissant;1;m;word
scorpion;8;3.54;1;0;scorpion;1;m;word
pétition;8;3.54;1;0;pétition;1;m;word
ponctuel;8;3.55;1;0;ponctuel;1;m;word
décliner;8;3.55;1;0;décliner;1;m;word
cinéaste;8;3.56;1;0;cinéaste;1;m;word
dépanner;8;3.56;1;0;dépanner;1;m;word
camelote;8;3.59;1;0;camelote;1;m;word
protéine;8;3.59;1;0;protéine;1;m;word
déballer;8;3.59;1;0;déballer;1;m;word
enseigne;8;3.59;1;0;enseigne;1;m;word
natation;8;3.59;1;0;natation;1;m;word
choquant;8;3.61;1;0;choquant;1;m;word
riposter;8;3.61;1;0;riposter;1;m;word
éclatant;8;3.62;1;0;éclatant;1;m;word
moquette;8;3.63;1;0;moquette;1;m;word
anatomie;8;3.63;1;0;anatomie;1;m;word
charogne;8;3.64;1;0;charogne;1;m;word
dégrader;8;3.69;1;0;dégrader;1;m;word
insomnie;8;3.69;1;0;insomnie;1;m;word
handicap;8;3.7;1;0;handicap;1;m;word
différer;8;3.71;1;0;différer;1;m;word
éruption;8;3.73;1;0;éruption;1;m;word
froisser;8;3.74;1;0;froisser;1;m;word
enrouler;8;3.75;1;0;enrouler;1;m;word
forgeron;8;3.76;1;0;forgeron;1;m;word
supplice;8;3.77;1;0;supplice;1;m;word
rebeller;8;3.77;1;0;rebeller;1;m;word
dentelle;8;3.78;1;0;dentelle;1;m;word
matériau;8;3.78;1;0;matériau;1;m;word
exigeant;8;3.79;1;0;exigeant;1;m;word
remédier;8;3.8;1;0;remédier;1;m;word
consulat;8;3.84;1;0;consulat;1;m;word
doublure;8;3.84;1;0;doublure;1;m;word
résigner;8;3.84;1;0;résigner;1;m;word
congeler;8;3.85;1;0;congeler;1;m;word
percuter;8;3.87;1;0;percuter;1;m;word
clochard;8;3.88;1;0;clochard;1;m;word
orchidée;8;3.88;1;0;orchidée;1;m;word
flagrant;8;3.89;1;0;flagrant;1;m;word
entasser;8;3.9;1;0;entasser;1;m;word
pancarte;8;3.9;1;0;pancarte;1;m;word
ignorant;8;3.9;1;0;ignorant;1;m;word
orienter;8;3.91;1;0;orienter;1;m;word
crédible;8;3.92;1;0;crédible;1;m;word
susciter;8;3.94;1;0;susciter;1;m;word
devancer;8;3.94;1;0;devancer;1;m;word
modestie;8;3.96;1;0;modestie;1;m;word
anomalie;8;3.96;1;0;anomalie;1;m;word
confrère;8;3.98;1;0;confrère;1;m;word
purement;8;3.99;1;0;purement;1;m;word
bouillon;8;4;1;0;bouillon;1;m;word
saccager;8;4;1;0;saccager;1;m;word
écorcher;8;4.02;1;0;écorcher;1;m;word
décamper;8;4.02;1;0;décamper;1;m;word
souriant;8;4.02;1;0;souriant;1;m;word
bricoler;8;4.03;1;0;bricoler;1;m;word
doctorat;8;4.07;1;0;doctorat;1;m;word
suspense;8;4.09;1;0;suspense;1;m;word
blaireau;8;4.14;1;0;blaireau;1;m;word
spontané;8;4.14;1;0;spontané;1;m;word
fréquent;8;4.14;1;0;fréquent;1;m;word
confiant;8;4.14;1;0;confiant;1;m;word
soucoupe;8;4.14;1;0;soucoupe;1;m;word
pastèque;8;4.16;1;0;pastèque;1;m;word
élégance;8;4.17;1;0;élégance;1;m;word
standard;8;4.17;1;0;standard;1;m;word
anarchie;8;4.18;1;0;anarchie;1;m;word
croisade;8;4.21;1;0;croisade;1;m;word
pionnier;8;4.21;1;0;pionnier;1;m;word
interner;8;4.21;1;0;interner;1;m;word
maîtrise;8;4.22;1;0;maîtrise;1;m;word
indigner;8;4.23;1;0;indigner;1;m;word
savourer;8;4.24;1;0;savourer;1;m;word
charrier;8;4.24;1;0;charrier;1;m;word
septième;8;4.25;1;0;septième;1;m;word
succéder;8;4.25;1;0;succéder;1;m;word
assigner;8;4.25;1;0;assigner;1;m;word
aquarium;8;4.26;1;0;aquarium;1;m;word
moniteur;8;4.26;1;0;moniteur;1;m;word
diplômer;8;4.29;1;0;diplômer;1;m;word
obsèques;8;4.32;1;0;obsèques;1;m;word
caissier;8;4.32;1;0;caissier;1;m;word
anguille;8;4.32;1;0;anguille;1;m;word
musicien;8;4.34;1;0;musicien;1;m;word
équipier;8;4.34;1;0;équipier;1;m;word
cendrier;8;4.35;1;0;cendrier;1;m;word
attarder;8;4.36;1;0;attarder;1;m;word
illustre;8;4.38;1;0;illustre;1;m;word
esquiver;8;4.39;1;0;esquiver;1;m;word
faufiler;8;4.41;1;0;faufiler;1;m;word
divertir;8;4.49;1;0;divertir;1;m;word
calomnie;8;4.49;1;0;calomnie;1;m;word
coulisse;8;4.5;1;0;coulisse;1;m;word
contexte;8;4.5;1;0;contexte;1;m;word
combiner;8;4.5;1;0;combiner;1;m;word
épanouir;8;4.51;1;0;épanouir;1;m;word
abstenir;8;4.52;1;0;abstenir;1;m;word
gracieux;8;4.54;1;0;gracieux;1;m;word
offrande;8;4.54;1;0;offrande;1;m;word
répugner;8;4.55;1;0;répugner;1;m;word
bêtement;8;4.56;1;0;bêtement;1;m;word
annuaire;8;4.56;1;0;annuaire;1;m;word
fragment;8;4.57;1;0;fragment;1;m;word
solennel;8;4.58;1;0;solennel;1;m;word
maquette;8;4.58;1;0;maquette;1;m;word
stimuler;8;4.6;1;0;stimuler;1;m;word
vigilant;8;4.61;1;0;vigilant;1;m;word
imminent;8;4.63;1;0;imminent;1;m;word
amertume;8;4.64;1;0;amertume;1;m;word
révolter;8;4.65;1;0;révolter;1;m;word
lentille;8;4.66;1;0;lentille;1;m;word
escadron;8;4.68;1;0;escadron;1;m;word
allusion;8;4.72;1;0;allusion;1;m;word
présider;8;4.72;1;0;présider;1;m;word
sainteté;8;4.74;1;0;sainteté;1;m;word
manquant;8;4.74;1;0;manquant;1;m;word
paupière;8;4.75;1;0;paupière;1;m;word
dissiper;8;4.76;1;0;dissiper;1;m;word
accompli;8;4.79;1;0;accompli;1;m;word
intrigue;8;4.8;1;0;intrigue;1;m;word
coursier;8;4.81;1;0;coursier;1;m;word
fatigant;8;4.84;1;0;fatigant;1;m;word
rallumer;8;4.85;1;0;rallumer;1;m;word
bonhomme;8;4.85;1;0;bonhomme;1;m;word
décréter;8;4.86;1;0;décréter;1;m;word
survenir;8;4.86;1;0;survenir;1;m;word
conjugal;8;4.88;1;0;conjugal;1;m;word
proverbe;8;4.9;1;0;proverbe;1;m;word
déserter;8;4.9;1;0;déserter;1;m;word
coquille;8;4.92;1;0;coquille;1;m;word
éventuel;8;4.92;1;0;éventuel;1;m;word
abaisser;8;4.93;1;0;abaisser;1;m;word
primaire;8;4.95;1;0;primaire;1;m;word
dégainer;8;4.95;1;0;dégainer;1;m;word
relancer;8;4.95;1;0;relancer;1;m;word
bactérie;8;5;1;0;bactérie;1;m;word
allergie;8;5;1;0;allergie;1;m;word
marchand;8;5.02;1;0;marchand;1;m;word
prudence;8;5.04;1;0;prudence;1;m;word
dénicher;8;5.07;1;0;dénicher;1;m;word
résonner;8;5.07;1;0;résonner;1;m;word
bestiole;8;5.07;1;0;bestiole;1;m;word
gâchette;8;5.09;1;0;gâchette;1;m;word
passager;8;5.09;1;0;passager;1;m;word
bagarrer;8;5.1;1;0;bagarrer;1;m;word
accourir;8;5.17;1;0;accourir;1;m;word
exigence;8;5.17;1;0;exigence;1;m;word
aviation;8;5.18;1;0;aviation;1;m;word
rajeunir;8;5.2;1;0;rajeunir;1;m;word
pagaille;8;5.21;1;0;pagaille;1;m;word
émouvant;8;5.21;1;0;émouvant;1;m;word
consigne;8;5.24;1;0;consigne;1;m;word
révérend;8;5.24;1;0;révérend;1;m;word
réacteur;8;5.24;1;0;réacteur;1;m;word
taquiner;8;5.24;1;0;taquiner;1;m;word
spécimen;8;5.26;1;0;spécimen;1;m;word
torpille;8;5.28;1;0;torpille;1;m;word
arrogant;8;5.29;1;0;arrogant;1;m;word
basculer;8;5.29;1;0;basculer;1;m;word
embarras;8;5.32;1;0;embarras;1;m;word
fabrique;8;5.34;1;0;fabrique;1;m;word
blanchir;8;5.34;1;0;blanchir;1;m;word
survoler;8;5.38;1;0;survoler;1;m;word
déterrer;8;5.44;1;0;déterrer;1;m;word
vaillant;8;5.45;1;0;vaillant;1;m;word
africain;8;5.46;1;0;africain;1;m;word
syndrome;8;5.47;1;0;syndrome;1;m;word
institut;8;5.49;1;0;institut;1;m;word
conserve;8;5.5;1;0;conserve;1;m;word
matériel;8;5.54;1;0;matériel;1;m;word
accabler;8;5.55;1;0;accabler;1;m;word
renifler;8;5.56;1;0;renifler;1;m;word
refléter;8;5.57;1;0;refléter;1;m;word
disciple;8;5.62;1;0;disciple;1;m;word
démarche;8;5.69;1;0;démarche;1;m;word
nocturne;8;5.71;1;0;nocturne;1;m;word
désarmer;8;5.72;1;0;désarmer;1;m;word
attirant;8;5.74;1;0;attirant;1;m;word
paroisse;8;5.75;1;0;paroisse;1;m;word
pianiste;8;5.75;1;0;pianiste;1;m;word
constant;8;5.76;1;0;constant;1;m;word
héberger;8;5.77;1;0;héberger;1;m;word
vitamine;8;5.77;1;0;vitamine;1;m;word
recoudre;8;5.8;1;0;recoudre;1;m;word
flanquer;8;5.82;1;0;flanquer;1;m;word
guérison;8;5.84;1;0;guérison;1;m;word
vivement;8;5.85;1;0;vivement;1;m;word
plombier;8;5.85;1;0;plombier;1;m;word
barbecue;8;5.87;1;0;barbecue;1;m;word
conjurer;8;5.88;1;0;conjurer;1;m;word
conquête;8;5.95;1;0;conquête;1;m;word
pavillon;8;5.95;1;0;pavillon;1;m;word
sanglier;8;6.05;1;0;sanglier;1;m;word
secourir;8;6.05;1;0;secourir;1;m;word
prélever;8;6.07;1;0;prélever;1;m;word
noblesse;8;6.09;1;0;noblesse;1;m;word
précéder;8;6.09;1;0;précéder;1;m;word
efforcer;8;6.14;1;0;efforcer;1;m;word
district;8;6.14;1;0;district;1;m;word
absenter;8;6.14;1;0;absenter;1;m;word
désobéir;8;6.15;1;0;désobéir;1;m;word
seringue;8;6.15;1;0;seringue;1;m;word
nourrice;8;6.17;1;0;nourrice;1;m;word
limonade;8;6.17;1;0;limonade;1;m;word
requérir;8;6.24;1;0;requérir;1;m;word
remarier;8;6.25;1;0;remarier;1;m;word
inverser;8;6.29;1;0;inverser;1;m;word
bulletin;8;6.35;1;0;bulletin;1;m;word
arnaquer;8;6.37;1;0;arnaquer;1;m;word
banquier;8;6.38;1;0;banquier;1;m;word
altitude;8;6.39;1;0;altitude;1;m;word
propager;8;6.42;1;0;propager;1;m;word
aveugler;8;6.5;1;0;aveugler;1;m;word
souiller;8;6.52;1;0;souiller;1;m;word
consumer;8;6.54;1;0;consumer;1;m;word
infliger;8;6.54;1;0;infliger;1;m;word
redouter;8;6.58;1;0;redouter;1;m;word
multiple;8;6.6;1;0;multiple;1;m;word
complice;8;6.63;1;0;complice;1;m;word
fusiller;8;6.63;1;0;fusiller;1;m;word
sonnerie;8;6.65;1;0;sonnerie;1;m;word
peignoir;8;6.65;1;0;peignoir;1;m;word
absorber;8;6.66;1;0;absorber;1;m;word
infernal;8;6.66;1;0;infernal;1;m;word
scrupule;8;6.66;1;0;scrupule;1;m;word
monument;8;6.68;1;0;monument;1;m;word
sanglant;8;6.69;1;0;sanglant;1;m;word
guerrier;8;6.7;1;0;guerrier;1;m;word
réfugier;8;6.72;1;0;réfugier;1;m;word
revendre;8;6.75;1;0;revendre;1;m;word
